TITLE,COUNTRY,ID,SIZE,URL,GEO,BOOST
Osh,Kyrgyzstan,XxZ3JSs8,1,/visit/osh/XxZ3JSs8,"[72.8161, 40.514]",True
Bishkek,Kyrgyzstan,rACMvv5b,8,/visit/bishkek/rACMvv5b,"[74.56976, 42.874622]",True
Mangaf,Kuwait,ZMxcKuuD,1,/visit/mangaf/ZMxcKuuD,"[48.12399, 29.107061]",True
Al Jahra,Kuwait,9KMYokOq,1,/visit/al-jahra/9KMYokOq,"[47.67553, 29.336573]",True
Kuwait City,Kuwait,K1zI2Bsg,4,/visit/kuwait-city/K1zI2Bsg,"[47.977406, 29.375858]",True
Salmiya,Kuwait,yEPJgQbg,2,/visit/salmiya/yEPJgQbg,"[48.07156, 29.335295]",True
Gračanica,Kosovo,IF4zeGD-,1,/visit/gracanica/IF4zeGD-,"[21.192019, 42.601486]",False
Podujevo,Kosovo,yvkSBGLR,2,/visit/podujevo/yvkSBGLR,"[21.196035, 42.908676]",False
Prishtina,Kosovo,Y3FpsQ04,27,/visit/prishtina/Y3FpsQ04,"[21.165503, 42.662914]",False
Klinë,Kosovo,su_KGuWX,1,/visit/kline/su_KGuWX,"[20.577778, 42.621666]",False
Štimlje,Kosovo,HCxqietl,1,/visit/stimlje/HCxqietl,"[21.0402, 42.432827]",False
Istok,Kosovo,5ySKWlJP,1,/visit/istok/5ySKWlJP,"[20.491917, 42.781445]",False
Mitrovica,Kosovo,foVALLeS,2,/visit/mitrovica/foVALLeS,"[20.86598, 42.890755]",False
Dragaš,Kosovo,K8fUlAwQ,2,/visit/dragas/K8fUlAwQ,"[20.651201, 42.06109]",False
Fushë Kosovë,Kosovo,gsA8PQjA,1,/visit/fushe-kosove/gsA8PQjA,"[21.093111, 42.637436]",False
Pejë,Kosovo,F9-_hNLQ,1,/visit/peje/F9-_hNLQ,"[20.289013, 42.659218]",False
Tarawa,Kiribati,iU5h5d6W,1,/visit/tarawa/iU5h5d6W,"[172.97166, 1.4518172]",True
Nakuru,Kenya,j6XvA2H3,6,/visit/nakuru/j6XvA2H3,"[36.080025, -0.3030988]",False
Thika,Kenya,-_xVFxee,2,/visit/thika/-_xVFxee,"[37.083374, -1.0387568]",False
Bungoma,Kenya,dpRTGoB1,2,/visit/bungoma/dpRTGoB1,"[34.558376, 0.5695252]",False
Kisii,Kenya,rGPast6X,2,/visit/kisii/rGPast6X,"[34.779602, -0.677334]",False
Meru,Kenya,Ty4ExnFZ,3,/visit/meru/Ty4ExnFZ,"[37.645603, 0.0514721]",False
Webuye,Kenya,9fjaAUVM,1,/visit/webuye/9fjaAUVM,"[34.779602, 0.5992059]",False
Kalemngorok,Kenya,63sSoUq4,1,/visit/kalemngorok/63sSoUq4,"[35.495995, 2.133727]",False
Kakamega,Kenya,mfNggop2,1,/visit/kakamega/mfNggop2,"[34.75186, 0.2827307]",False
Juja,Kenya,dfH9378r,1,/visit/juja/dfH9378r,"[37.014404, -1.1018224]",False
Isiolo,Kenya,3Of1lqlL,1,/visit/isiolo/3Of1lqlL,"[37.583305, 0.355636]",False
Garissa,Kenya,a3zhRYvu,1,/visit/garissa/a3zhRYvu,"[39.6461, -0.4532293]",False
Eldoret,Kenya,aNj4wkIY,1,/visit/eldoret/aNj4wkIY,"[35.26978, 0.5142775]",False
Limuru Town,Kenya,jajsKV4Y,1,/visit/limuru-town/jajsKV4Y,"[36.643127, -1.1069305]",False
Kwale,Kenya,4RVvajY_,1,/visit/kwale/4RVvajY_,"[39.460964, -4.181121]",False
Kitui,Kenya,R278RZyA,1,/visit/kitui/R278RZyA,"[37.995213, -1.3750813]",False
Kericho,Kenya,VORGvBTn,1,/visit/kericho/VORGvBTn,"[35.286285, -0.3688967]",False
Lodwar,Kenya,wz5iVNBh,1,/visit/lodwar/wz5iVNBh,"[35.60408, 3.1155164]",False
Mlolongo,Kenya,6e86rign,1,/visit/mlolongo/6e86rign,"[36.94067, -1.3922344]",False
Naivasha,Kenya,zyCv4Xl3,1,/visit/naivasha/zyCv4Xl3,"[36.431026, -0.7171778]",False
Narok,Kenya,mI8HlqzT,1,/visit/narok/mI8HlqzT,"[35.877064, -1.0875428]",False
Kapenguria,Kenya,xSBusYzW,2,/visit/kapenguria/xSBusYzW,"[35.110374, 1.2481931]",False
Nairobi,Kenya,xKaC0mlq,57,/visit/nairobi/xKaC0mlq,"[36.821945, -1.2920659]",False
Mombasa,Kenya,ngOAVbod,7,/visit/mombasa/ngOAVbod,"[39.668205, -4.043477]",False
Lubao,Kenya,GdFDxwth,1,/visit/lubao/GdFDxwth,"[34.813427, 0.3343331]",False
Kilifi,Kenya,ALHNrRxt,1,/visit/kilifi/ALHNrRxt,"[39.90933, -3.5106509]",False
Kitale,Kenya,rN-3hnF5,3,/visit/kitale/rN-3hnF5,"[35.002304, 1.019089]",False
Marsabit,Kenya,DU6gvah3,2,/visit/marsabit/DU6gvah3,"[37.994347, 2.3354967]",False
Nyeri,Kenya,DVbOPIr5,4,/visit/nyeri/DVbOPIr5,"[36.95801, -0.437099]",False
Voi,Kenya,sbc2ENaQ,2,/visit/voi/sbc2ENaQ,"[38.556, -3.3974104]",False
Karurina Embu,Kenya,VRv6gzmV,1,/visit/karurina-embu/VRv6gzmV,"[37.4828, 0.5177]",False
Kisumu,Kenya,2oASkREv,5,/visit/kisumu/2oASkREv,"[34.767956, -0.0917016]",False
Aktau,Kazakhstan,XhKhfaO_,1,/visit/aktau/XhKhfaO_,"[51.198513, 43.641098]",True
Almaty,Kazakhstan,0gHRNIDl,14,/visit/almaty/0gHRNIDl,"[76.85125, 43.222015]",True
Kostanay,Kazakhstan,q6hbjAYs,1,/visit/kostanay/q6hbjAYs,"[63.63542, 53.21981]",True
Ust'-Kamenogorsk,Kazakhstan,ihUzCV9F,1,/visit/ust-kamenogorsk/ihUzCV9F,"[82.60172, 49.97493]",True
Nur-Sultan,Kazakhstan,uYQjXEJM,5,/visit/astana/uYQjXEJM,"[71.47035, 51.160522]",True
Aktobe,Kazakhstan,zC-TB4GT,1,/visit/aktobe/zC-TB4GT,"[57.166977, 50.283936]",True
Amman,Jordan,DCeEpTIu,18,/visit/amman/DCeEpTIu,"[35.928616, 31.94569]",True
Tafilah,Jordan,QVifrnVa,1,/visit/tafilah-governorate/QVifrnVa,"[35.61605, 30.833807]",True
Wakayama,Japan,vqbwr7Av,1,/visit/wakayama/vqbwr7Av,"[135.19682, 34.241493]",False
Tokyo,Japan,eR8K4rBb,10,/visit/tokyo/eR8K4rBb,"[139.69171, 35.689487]",False
Shibetsu,Japan,bsinKAAH,1,/visit/shibetsu/bsinKAAH,"[142.4004, 44.178734]",False
Kyoto,Japan,PxysLg1A,2,/visit/kyoto/PxysLg1A,"[135.76804, 35.011635]",False
Hiroshima,Japan,lCaSPfbB,2,/visit/hiroshima/lCaSPfbB,"[132.45529, 34.385204]",False
Hamamatsu,Japan,WuEhZ53W,2,/visit/hamamatsu/WuEhZ53W,"[137.72612, 34.710835]",False
Edogawa,Japan,csRI36NL,1,/visit/edogawa/csRI36NL,"[139.86842, 35.706657]",False
Ashiya,Japan,ybI7Mao4,1,/visit/ashiya/ybI7Mao4,"[135.30412, 34.726955]",False
Ayabe,Japan,0DjKEbTW,1,/visit/ayabe/0DjKEbTW,"[135.25882, 35.298916]",False
Zushi,Japan,hQRgzM-X,1,/visit/zushi/hQRgzM-X,"[139.59157, 35.299587]",False
Yufu,Japan,JqaN1Wqt,1,/visit/yufu/JqaN1Wqt,"[131.42685, 33.18001]",False
Yao,Japan,4xam4G0R,1,/visit/yao/4xam4G0R,"[135.60098, 34.626865]",False
Yame,Japan,MCBBg4NL,1,/visit/yame/MCBBg4NL,"[130.5579, 33.211967]",False
Yamagata,Japan,leI446mG,1,/visit/yamagata/leI446mG,"[140.33961, 38.255417]",False
Uwajima,Japan,oJ0fXHc4,1,/visit/uwajima/oJ0fXHc4,"[132.56056, 33.22334]",False
Uji,Japan,fNJLxUiI,1,/visit/uji/fNJLxUiI,"[135.7997, 34.884514]",False
Takasaki,Japan,kBVoM1_O,1,/visit/takasaki/kBVoM1_O,"[139.00336, 36.32207]",False
Takarazuka,Japan,MHJMgxrp,1,/visit/takarazuka/MHJMgxrp,"[135.36008, 34.799767]",False
Suwa,Japan,GSusUpRq,1,/visit/suwa/GSusUpRq,"[138.11418, 36.039143]",False
Sapporo,Japan,KdlqngXS,1,/visit/sapporo/KdlqngXS,"[141.35445, 43.06177]",False
Sakata,Japan,6iZOaDLL,1,/visit/sakata/6iZOaDLL,"[139.83658, 38.914787]",False
Saitama,Japan,qtoiZoRz,1,/visit/saitama/qtoiZoRz,"[139.64548, 35.86173]",False
Ota,Japan,D--wSogU,1,/visit/ota/D--wSogU,"[139.37604, 36.290936]",False
Onomichi,Japan,dqp48W6_,1,/visit/onomichi/dqp48W6_,"[133.20491, 34.4089]",False
Odawara,Japan,2JfYqGQU,1,/visit/odawara/2JfYqGQU,"[139.15231, 35.26483]",False
Nayoro,Japan,UmYhKBHJ,1,/visit/nayoro/UmYhKBHJ,"[142.46317, 44.355938]",False
Nakashibetsu,Japan,YC61ctmz,1,/visit/nakashibetsu/YC61ctmz,"[144.97139, 43.55524]",False
Minoh,Japan,GPFuzYSK,1,/visit/minoh/GPFuzYSK,"[135.47046, 34.82693]",False
Kushiro,Japan,mEvRRxNI,1,/visit/kushiro/mEvRRxNI,"[144.38136, 42.984856]",False
Kurume,Japan,zeGZCgCH,1,/visit/kurume/zeGZCgCH,"[130.50838, 33.319286]",False
Kurashiki,Japan,IzDVEuPM,1,/visit/kurashiki/IzDVEuPM,"[133.77199, 34.58498]",False
Kumamoto,Japan,nAfJkIRf,1,/visit/kumamoto/nAfJkIRf,"[130.70789, 32.8031]",False
Kobe,Japan,T0AmhUkz,1,/visit/kobe/T0AmhUkz,"[135.19551, 34.690083]",False
Kishiwada,Japan,BncCXrfM,1,/visit/kishiwada/BncCXrfM,"[135.37083, 34.460632]",False
Karatsu,Japan,cC0t3M2k,1,/visit/karatsu/cC0t3M2k,"[129.96814, 33.450172]",False
Kameyama,Japan,DSdVof25,1,/visit/kameyama/DSdVof25,"[136.45157, 34.855827]",False
Kamakura,Japan,zXKZXLpC,1,/visit/kamakura/zXKZXLpC,"[139.54668, 35.319214]",False
Kahoku,Japan,d8SKkxiL,1,/visit/kahoku/d8SKkxiL,"[136.70673, 36.719826]",False
Joetsu,Japan,vWDDDZoT,1,/visit/joetsu/vWDDDZoT,"[138.23883, 37.15934]",False
Inuyama,Japan,xCUSoIXD,1,/visit/inuyama/xCUSoIXD,"[136.94456, 35.378605]",False
Inabe,Japan,MOrBBTj4,1,/visit/inabe/MOrBBTj4,"[136.56148, 35.1157]",False
Imabari,Japan,dqdsq0i3,1,/visit/imabari/dqdsq0i3,"[132.99779, 34.066204]",False
Ichinomiya,Japan,wdYHooyO,1,/visit/ichinomiya/wdYHooyO,"[136.80296, 35.303917]",False
Ichikawa,Japan,HFSkKxAC,1,/visit/ichikawa/HFSkKxAC,"[139.92795, 35.7136]",False
Hokuto,Japan,5lTflaKS,1,/visit/hokuto/5lTflaKS,"[138.42378, 35.77653]",False
Hirosaki,Japan,trwtCHcx,1,/visit/hirosaki/trwtCHcx,"[140.46393, 40.603123]",False
Hashimoto,Japan,GxTRZogt,1,/visit/hashimoto/GxTRZogt,"[135.60541, 34.31467]",False
Fukushima City,Japan,B0CvBZXE,1,/visit/fukushima-prefecture/B0CvBZXE,"[140.46754, 37.750298]",False
Osaka,Japan,jWKCNnkw,5,/visit/osaka/jWKCNnkw,"[135.50217, 34.693737]",False
Port Antonio,Jamaica,3g3evGQs,1,/visit/port-antonio/3g3evGQs,"[-76.44763, 18.171276]",False
Old Harbour,Jamaica,FU1lX4hi,1,/visit/old-harbour/FU1lX4hi,"[-77.10894, 17.942478]",False
Portmore,Jamaica,B5KAjkeI,1,/visit/portmore/B5KAjkeI,"[-76.88939, 17.961126]",False
Black River,Jamaica,AVm4dSFj,1,/visit/black-river/AVm4dSFj,"[-77.856735, 18.033535]",False
Falmouth,Jamaica,Cq3__cL6,1,/visit/falmouth/Cq3__cL6,"[-77.65648, 18.492846]",False
Mandeville,Jamaica,oPXqM7DQ,1,/visit/mandeville/oPXqM7DQ,"[-77.50461, 18.031286]",False
Kingston,Jamaica,wJj2QIvR,22,/visit/kingston/wJj2QIvR,"[-76.809906, 18.017874]",False
Spur Tree,Jamaica,00LZmkU8,1,/visit/spur-tree/00LZmkU8,"[-77.56051, 17.995625]",False
Naples,Italy,HSBmaHQc,23,/visit/naples/HSBmaHQc,"[14.268125, 40.851776]",False
Genoa,Italy,zQKyRwxP,19,/visit/genoa/zQKyRwxP,"[8.946256, 44.40565]",False
Parma,Italy,G2m9CPeK,5,/visit/parma/G2m9CPeK,"[10.327904, 44.801483]",False
Carpi,Italy,vAVbNQDn,13,/visit/carpi/vAVbNQDn,"[10.8796625, 44.78388]",False
Salerno,Italy,XEQNnvGE,3,/visit/salerno/XEQNnvGE,"[14.768096, 40.68244]",False
Bolzano,Italy,mABHkuTS,9,/visit/bolzano/mABHkuTS,"[11.354758, 46.498295]",False
Noventa Padovana,Italy,dPPs8c2v,8,/visit/noventa-padovana/dPPs8c2v,"[11.954011, 45.416023]",False
Brescia,Italy,xKI8ec39,8,/visit/brescia/xKI8ec39,"[10.211802, 45.541553]",False
Oristano,Italy,_5LH5B99,2,/visit/oristano/_5LH5B99,"[8.588387, 39.90618]",False
Castelfranco Veneto,Italy,k6QT7p5r,7,/visit/castelfranco-veneto/k6QT7p5r,"[11.928239, 45.671696]",False
Alessandria,Italy,WlHDjJbO,7,/visit/alessandria/WlHDjJbO,"[8.61168, 44.907272]",False
Capo d'Orlando,Italy,BhnbyJ-I,2,/visit/capo-d-orlando/BhnbyJ-I,"[14.742693, 38.158524]",False
Formia,Italy,vcHO3rWT,2,/visit/formia/vcHO3rWT,"[13.606867, 41.255997]",False
Lampedusa,Italy,xtcl9gN2,1,/visit/lampedusa/xtcl9gN2,"[12.605835, 35.500523]",False
Brusaporto,Italy,_L1yhlVv,1,/visit/brusaporto/_L1yhlVv,"[9.761663, 45.671238]",False
Ancona,Italy,k7PEveHp,6,/visit/ancona/k7PEveHp,"[13.518915, 43.61583]",False
Rimini,Italy,D9I7QWHq,5,/visit/rimini/D9I7QWHq,"[12.569516, 44.06783]",False
Borgo Val di Taro,Italy,Ea8Hb-j3,1,/visit/borgo-val-di-taro/Ea8Hb-j3,"[9.76824, 44.489975]",False
Avezzano,Italy,W0liD1YW,4,/visit/avezzano/W0liD1YW,"[13.425564, 42.02814]",False
Pesaro,Italy,uAvXtdlH,5,/visit/pesaro/uAvXtdlH,"[12.915549, 43.912476]",False
Rivoli,Italy,bhLa05gx,1,/visit/rivoli/bhLa05gx,"[7.514678, 45.070927]",False
Campobasso,Italy,aveCO5at,4,/visit/campobasso/aveCO5at,"[14.662716, 41.560253]",False
Como,Italy,9EmUcOY2,4,/visit/como/9EmUcOY2,"[9.085176, 45.80806]",False
Pordenone,Italy,95zV1Wag,4,/visit/pordenone/95zV1Wag,"[12.655136, 45.96264]",False
Potenza,Italy,p2SUxQE5,4,/visit/potenza/p2SUxQE5,"[15.805604, 40.640408]",False
Cologno Monzese,Italy,FrdZ07kP,7,/visit/cologno-monzese/FrdZ07kP,"[9.2787075, 45.528603]",False
Foligno,Italy,FBmStNaI,1,/visit/foligno/FBmStNaI,"[12.701475, 42.950867]",False
Iglesias,Italy,FmDMRBzP,3,/visit/iglesias/FmDMRBzP,"[8.536624, 39.310646]",False
Conversano,Italy,6nPouWk1,3,/visit/conversano/6nPouWk1,"[17.117119, 40.96736]",False
Somma Vesuviana,Italy,NRbil5ko,3,/visit/somma-vesuviana/NRbil5ko,"[14.438479, 40.87301]",False
Lucca,Italy,QaUDXFc8,3,/visit/lucca/QaUDXFc8,"[10.502698, 43.84292]",False
Benevento,Italy,CjArVi8n,3,/visit/benevento/CjArVi8n,"[14.78262, 41.12976]",False
Gaeta,Italy,qMhg8A3G,3,/visit/gaeta/qMhg8A3G,"[13.571428, 41.21073]",False
Belluno,Italy,ma67MAUv,3,/visit/belluno/ma67MAUv,"[12.216709, 46.142464]",False
Forlimpopoli,Italy,aansgsn4,3,/visit/forlimpopoli/aansgsn4,"[12.128529, 44.187912]",False
Bagheria,Italy,dgpbYCGB,3,/visit/bagheria/dgpbYCGB,"[13.512365, 38.07892]",False
Fabriano,Italy,IkWRyG7i,3,/visit/fabriano/IkWRyG7i,"[12.906216, 43.344967]",False
Canosa di Puglia,Italy,bLx3JLHi,3,/visit/canosa-di-puglia/bLx3JLHi,"[16.06607, 41.22243]",False
Sassari,Italy,zzKPCuxc,3,/visit/sassari/zzKPCuxc,"[8.555682, 40.725925]",False
Vicenza,Italy,lSIpIkIA,3,/visit/vicenza/lSIpIkIA,"[11.535421, 45.54548]",False
Pizzo,Italy,fgsnoUuk,3,/visit/pizzo/fgsnoUuk,"[16.162891, 38.733784]",False
Pistoia,Italy,YVAaxAqw,3,/visit/pistoia/YVAaxAqw,"[10.907859, 43.930347]",False
Agrigento,Italy,CexgNuLC,3,/visit/agrigento/CexgNuLC,"[13.585982, 37.309406]",False
Tricase,Italy,kujHEj2Q,2,/visit/tricase/kujHEj2Q,"[18.358437, 39.930206]",False
Cremona,Italy,nCCdo3Iw,3,/visit/cremona/nCCdo3Iw,"[10.022651, 45.133247]",False
Perugia,Italy,7iStfpVW,3,/visit/perugia/7iStfpVW,"[12.390828, 43.110718]",False
San Cataldo,Italy,Cz9E9kf9,1,/visit/san-cataldo/Cz9E9kf9,"[13.988097, 37.483154]",False
Corigliano Calabro,Italy,8EzTvRVe,1,/visit/corigliano-calabro/8EzTvRVe,"[16.520102, 39.594185]",False
Sanremo,Italy,Rl8JdqIj,3,/visit/sanremo/Rl8JdqIj,"[7.776057, 43.815968]",False
Lecco,Italy,aBHVxCPA,3,/visit/lecco/aBHVxCPA,"[9.397671, 45.85657]",False
Brindisi,Italy,hhY48rkP,3,/visit/brindisi/hhY48rkP,"[17.941761, 40.63273]",False
Milazzo,Italy,rSIh4QOC,3,/visit/milazzo/rSIh4QOC,"[15.241933, 38.22071]",False
Fermo,Italy,tfZicc9h,2,/visit/fermo/tfZicc9h,"[13.720088, 43.158875]",False
Massafra,Italy,qUiYKy94,1,/visit/massafra/qUiYKy94,"[17.118406, 40.591084]",False
Caltagirone,Italy,lRP6Uwe7,2,/visit/caltagirone/lRP6Uwe7,"[14.512607, 37.238094]",False
Prato,Italy,r18uzcbj,11,/visit/prato/r18uzcbj,"[11.102228, 43.877705]",False
Verona,Italy,VFyKPYqY,11,/visit/verona/VFyKPYqY,"[10.991622, 45.438385]",False
Scafati,Italy,CWicD_Wh,1,/visit/scafati/CWicD_Wh,"[14.53776, 40.760212]",False
Galatina,Italy,kyRtBYMM,2,/visit/galatina/kyRtBYMM,"[18.172476, 40.175823]",False
Ventimiglia,Italy,BlbnREiK,2,/visit/ventimiglia/BlbnREiK,"[7.6075864, 43.791237]",False
Umbertide,Italy,WLBn03kJ,2,/visit/umbertide/WLBn03kJ,"[12.327868, 43.305573]",False
Tolentino,Italy,MFDhV6Sw,2,/visit/tolentino/MFDhV6Sw,"[13.284742, 43.20888]",False
Terni,Italy,Dn064GFk,2,/visit/terni/Dn064GFk,"[12.64266, 42.563618]",False
Sant'Arcangelo,Italy,noTQnDXD,2,/visit/santarcangelo/noTQnDXD,"[16.272657, 40.256683]",False
Torre del Greco,Italy,hFWgjOEz,3,/visit/torre-del-greco/hFWgjOEz,"[14.367461, 40.789444]",False
San Paolo di Civitate,Italy,N6Mc9XEJ,2,/visit/san-paolo-di-civitate/N6Mc9XEJ,"[15.260111, 41.74039]",False
Vittoria,Italy,PDXeH3q2,2,/visit/vittoria/PDXeH3q2,"[14.537265, 36.9521]",False
Reggio Emilia,Italy,dgrSWV98,2,/visit/reggio-emilia/dgrSWV98,"[10.629686, 44.698994]",False
Ragusa,Italy,x42MwBRt,2,/visit/ragusa/x42MwBRt,"[14.7255125, 36.926926]",False
Quartu Sant'Elena,Italy,vAEx9qJO,2,/visit/quartu-sant-elena/vAEx9qJO,"[9.183646, 39.24135]",False
Pomigliano d'Arco,Italy,hHQf3EgK,2,/visit/pomigliano-d-arco/hHQf3EgK,"[14.382913, 40.91013]",False
Pagani,Italy,6h5LtIJG,2,/visit/pagani/6h5LtIJG,"[14.623946, 40.743664]",False
Taormina,Italy,mj34Gi14,2,/visit/taormina/mj34Gi14,"[15.285313, 37.851635]",False
Syracuse,Italy,Cs7IcJlr,2,/visit/syracuse/Cs7IcJlr,"[15.286586, 37.075474]",False
Aci Sant'Antonio,Italy,YmtRIu2M,2,/visit/aci-sant-antonio/YmtRIu2M,"[15.12597, 37.606255]",False
Siena,Italy,QwJELu4H,2,/visit/siena/QwJELu4H,"[11.330757, 43.31881]",False
Scandiano,Italy,rynVEXSM,2,/visit/scandiano/rynVEXSM,"[10.6909275, 44.598236]",False
Cetraro,Italy,lRtnK75c,2,/visit/cetraro/lRtnK75c,"[15.940906, 39.51655]",False
Civitavecchia,Italy,AK0SWyBS,2,/visit/civitavecchia/AK0SWyBS,"[11.795413, 42.092422]",False
Civitanova Marche,Italy,4BlOzj1z,2,/visit/civitanova-marche/4BlOzj1z,"[13.721835, 43.304848]",False
Chianocco,Italy,U2qhbfoo,2,/visit/chianocco/U2qhbfoo,"[7.17378, 45.145515]",False
Cave,Italy,PXdNLRlj,2,/visit/cave/PXdNLRlj,"[12.929124, 41.818214]",False
Cava de' Tirreni,Italy,weuXqrTh,2,/visit/cava-de-tirreni/weuXqrTh,"[14.710742, 40.696]",False
Venice,Italy,jCJH3DWP,14,/visit/venice/jCJH3DWP,"[12.3155155, 45.44085]",False
Pavia,Italy,FZOoUeA9,2,/visit/pavia/FZOoUeA9,"[9.158207, 45.184723]",False
Paternopoli,Italy,i4zg1EoV,2,/visit/paternopoli/i4zg1EoV,"[15.029181, 40.972366]",False
Palma di Montechiaro,Italy,a_0jrUH7,2,/visit/palma-di-montechiaro/a_0jrUH7,"[13.761948, 37.19293]",False
Ostuni,Italy,tR0TGoNa,2,/visit/ostuni/tR0TGoNa,"[17.577997, 40.729523]",False
Osimo,Italy,XYEGTunV,2,/visit/osimo/XYEGTunV,"[13.478542, 43.488403]",False
Nuoro,Italy,BArupoGH,2,/visit/nuoro/BArupoGH,"[9.326438, 40.320244]",False
Novara,Italy,oM8bN9DO,2,/visit/novara/oM8bN9DO,"[8.622161, 45.44693]",False
Cadoneghe,Italy,DhryINI6,2,/visit/cadoneghe/DhryINI6,"[11.930096, 45.444054]",False
Bruneck,Italy,bAeSJsa3,2,/visit/bruneck/bAeSJsa3,"[11.938042, 46.796574]",False
Bollate,Italy,RTAtiLwL,2,/visit/bollate/RTAtiLwL,"[9.117611, 45.54462]",False
Belpasso,Italy,1LhvOZvP,2,/visit/belpasso/1LhvOZvP,"[14.976828, 37.58982]",False
Barletta,Italy,7U5i8u2_,2,/visit/barletta/7U5i8u2_,"[16.283821, 41.319664]",False
Poggibonsi,Italy,LtLwJ8JN,2,/visit/poggibonsi/LtLwJ8JN,"[11.146754, 43.472565]",False
Petrignano,Italy,ths9IORy,2,/visit/petrignano/ths9IORy,"[12.536299, 43.10366]",False
Legnano,Italy,d3Cn7MBq,2,/visit/legnano/d3Cn7MBq,"[8.914248, 45.59834]",False
Lecce,Italy,339hW9iN,2,/visit/lecce/339hW9iN,"[18.175016, 40.351517]",False
Latina,Italy,kemCgIBF,2,/visit/latina/kemCgIBF,"[12.903597, 41.467567]",False
Lana,Italy,g7mrdzhB,2,/visit/lana/g7mrdzhB,"[11.162953, 46.61159]",False
Grosseto,Italy,P1UpIZKz,2,/visit/grosseto/P1UpIZKz,"[11.112364, 42.763527]",False
Gioiosa Ionica,Italy,wMAA48En,2,/visit/gioiosa-ionica/wMAA48En,"[16.306, 38.33972]",False
Gavardo,Italy,AWCwRTA1,2,/visit/gavardo/AWCwRTA1,"[10.441879, 45.584827]",False
Fondi,Italy,kp5cKJow,2,/visit/fondi/kp5cKJow,"[13.426568, 41.35912]",False
Fiumicino,Italy,wI8Mm0AD,2,/visit/fiumicino/wI8Mm0AD,"[12.239712, 41.77354]",False
Erba,Italy,DHNIAZcD,2,/visit/erba/DHNIAZcD,"[9.226728, 45.81162]",False
Corciano,Italy,pS38RsP6,2,/visit/corciano/pS38RsP6,"[12.288101, 43.12402]",False
Moncalieri,Italy,P845PCxn,2,/visit/moncalieri/P845PCxn,"[7.680288, 44.998352]",False
Milano Marittima,Italy,syDMKvLZ,2,/visit/milano-marittima/syDMKvLZ,"[12.349251, 44.28045]",False
Mendicino,Italy,n4PEUgG0,2,/visit/mendicino/n4PEUgG0,"[16.196337, 39.268734]",False
Mantua,Italy,bmpJ6GXy,2,/visit/mantua/bmpJ6GXy,"[10.791375, 45.156418]",False
Manfredonia,Italy,fDoFFH8s,2,/visit/manfredonia/fDoFFH8s,"[15.916511, 41.630733]",False
Macomer,Italy,kFRMRJV2,2,/visit/macomer/kFRMRJV2,"[8.777309, 40.266224]",False
Macerata,Italy,Tp9Lh2Yi,2,/visit/macerata/Tp9Lh2Yi,"[13.453477, 43.298428]",False
Aosta,Italy,08ixG3BN,4,/visit/aosta/08ixG3BN,"[7.313076, 45.734955]",False
Castelforte,Italy,V7cS9d-L,2,/visit/castelforte/V7cS9d-L,"[13.822532, 41.29877]",False
Desenzano Del Garda,Italy,sW4KdSkG,1,/visit/desenzano-del-garda/sW4KdSkG,"[10.533333, 45.47145]",False
San Giovanni in Fiore,Italy,HHpUReIT,1,/visit/san-giovanni-in-fiore/HHpUReIT,"[16.695868, 39.24965]",False
Cassino,Italy,WU50hSAi,2,/visit/cassino/WU50hSAi,"[13.833378, 41.490788]",False
Usmate Velate,Italy,wSGjkQU8,1,/visit/usmate-velate/wSGjkQU8,"[9.342967, 45.650127]",False
Andria,Italy,1TTEhRXH,2,/visit/andria/1TTEhRXH,"[16.29664, 41.227253]",False
Casarano,Italy,3nRMyxgB,2,/visit/casarano/3nRMyxgB,"[18.16143, 40.011356]",False
Casale Monferrato,Italy,rTXCYblp,2,/visit/casale-monferrato/rTXCYblp,"[8.450503, 45.131607]",False
Carbonia,Italy,FdKbaldb,2,/visit/carbonia/FdKbaldb,"[8.522885, 39.16443]",False
Messina,Italy,L4AgnBMb,6,/visit/messina/L4AgnBMb,"[15.554015, 38.193813]",False
Albenga,Italy,1FRULiBF,2,/visit/albenga/1FRULiBF,"[8.215611, 44.049427]",False
Adrano,Italy,d0T9-Bee,2,/visit/adrano/d0T9-Bee,"[14.832616, 37.662754]",False
Villorba,Italy,tkZ-uEpv,1,/visit/villorba/tkZ-uEpv,"[12.232672, 45.740902]",False
Rubano,Italy,1_L2UYI-,1,/visit/rubano/1_L2UYI-,"[11.785876, 45.426743]",False
Catania,Italy,STWuTWwy,12,/visit/catania/STWuTWwy,"[15.083031, 37.507877]",False
Terralba,Italy,cK4T54CH,2,/visit/terralba/cK4T54CH,"[8.63388, 39.718624]",False
Eboli,Italy,PVpE1csh,1,/visit/eboli/PVpE1csh,"[15.056433, 40.617924]",False
Canicatti,Italy,BRjh19Xs,1,/visit/canicatti/BRjh19Xs,"[13.85, 37.36667]",False
Cassina de Pecchi,Italy,3lpUJt84,3,/visit/cassina-de-pecchi/3lpUJt84,"[9.360153, 45.518475]",False
Castelletto d'Orba,Italy,Hg6ZCqTL,2,/visit/castelletto-d-orba/Hg6ZCqTL,"[8.705761, 44.684193]",False
Empoli,Italy,ErkeHIjw,3,/visit/empoli/ErkeHIjw,"[10.947778, 43.71789]",False
Catanzaro,Italy,dhLUq6x8,2,/visit/catanzaro/dhLUq6x8,"[16.601303, 38.905544]",False
